municipio,fecha,fecha_texto,precio_m2,precio_texto
Rasines,2021-05-01,Mayo 2021,990.119,990 €/m2
Rasines,2021-04-01,Abril 2021,982.441,982 €/m2
Rasines,2021-03-01,Marzo 2021,972.38,972 €/m2
Rasines,2021-02-01,Febrero 2021,-,n.d.
Rasines,2021-01-01,Enero 2021,-,n.d.
Rasines,2020-12-01,Diciembre 2020,957.471,957 €/m2
Rasines,2020-11-01,Noviembre 2020,911.642,912 €/m2
Rasines,2020-10-01,Octubre 2020,883.405,883 €/m2
Rasines,2020-09-01,Septiembre 2020,925.699,926 €/m2
Rasines,2020-08-01,Agosto 2020,931.724,932 €/m2
Rasines,2020-07-01,Julio 2020,994.335,994 €/m2
Rasines,2020-06-01,Junio 2020,958.895,959 €/m2
Rasines,2020-05-01,Mayo 2020,944.461,944 €/m2
Rasines,2020-04-01,Abril 2020,939.515,940 €/m2
Rasines,2020-03-01,Marzo 2020,893.183,893 €/m2
Rasines,2020-02-01,Febrero 2020,885.862,886 €/m2
Rasines,2020-01-01,Enero 2020,885.91,886 €/m2
Rasines,2019-12-01,Diciembre 2019,863.256,863 €/m2
Rasines,2019-11-01,Noviembre 2019,885.774,886 €/m2
Rasines,2019-10-01,Octubre 2019,893.963,894 €/m2
Rasines,2019-09-01,Septiembre 2019,894.231,894 €/m2
Rasines,2019-08-01,Agosto 2019,845.331,845 €/m2
Rasines,2019-07-01,Julio 2019,823.688,824 €/m2
Rasines,2019-06-01,Junio 2019,799.606,800 €/m2
Rasines,2019-05-01,Mayo 2019,773.593,774 €/m2
Rasines,2019-04-01,Abril 2019,784.684,785 €/m2
Rasines,2019-03-01,Marzo 2019,784.624,785 €/m2
Rasines,2019-02-01,Febrero 2019,796.5,797 €/m2
Rasines,2019-01-01,Enero 2019,812.939,813 €/m2
Rasines,2018-12-01,Diciembre 2018,846.086,846 €/m2
Rasines,2018-11-01,Noviembre 2018,884.016,884 €/m2
Rasines,2018-10-01,Octubre 2018,835.136,835 €/m2
Rasines,2018-09-01,Septiembre 2018,851.229,851 €/m2
Rasines,2018-08-01,Agosto 2018,880.94,881 €/m2
Rasines,2018-07-01,Julio 2018,904.628,905 €/m2
Rasines,2018-06-01,Junio 2018,965.716,966 €/m2
Rasines,2018-05-01,Mayo 2018,985.523,986 €/m2
Rasines,2018-04-01,Abril 2018,936.487,936 €/m2
Rasines,2018-03-01,Marzo 2018,933.454,933 €/m2
Rasines,2018-02-01,Febrero 2018,904.945,905 €/m2
Rasines,2018-01-01,Enero 2018,857.023,857 €/m2
Rasines,2017-12-01,Diciembre 2017,852.342,852 €/m2
Rasines,2017-11-01,Noviembre 2017,851.013,851 €/m2
Rasines,2017-10-01,Octubre 2017,939.448,939 €/m2
Rasines,2017-09-01,Septiembre 2017,905.98,906 €/m2
Rasines,2017-08-01,Agosto 2017,887.83,888 €/m2
Rasines,2017-07-01,Julio 2017,914.304,914 €/m2
Rasines,2017-06-01,Junio 2017,959.212,959 €/m2
Rasines,2017-05-01,Mayo 2017,957.885,958 €/m2
Rasines,2017-04-01,Abril 2017,983.162,983 €/m2
Rasines,2017-03-01,Marzo 2017,984.612,985 €/m2
Rasines,2017-02-01,Febrero 2017,988.176,988 €/m2
Rasines,2017-01-01,Enero 2017,988.378,988 €/m2
Rasines,2016-12-01,Diciembre 2016,989.108,989 €/m2
Rasines,2016-11-01,Noviembre 2016,952.833,953 €/m2
Rasines,2016-10-01,Octubre 2016,947.56,948 €/m2
Rasines,2016-09-01,Septiembre 2016,982.902,983 €/m2
Rasines,2016-08-01,Agosto 2016,1022.95,1.023 €/m2
Rasines,2016-07-01,Julio 2016,961.08,961 €/m2
Rasines,2016-06-01,Junio 2016,968.459,968 €/m2
Rasines,2016-05-01,Mayo 2016,917.763,918 €/m2
Rasines,2016-04-01,Abril 2016,-,n.d.
Rasines,2016-03-01,Marzo 2016,-,n.d.
Rasines,2016-02-01,Febrero 2016,-,n.d.
Rasines,2016-01-01,Enero 2016,-,n.d.
Rasines,2015-12-01,Diciembre 2015,950.623,951 €/m2
Rasines,2015-11-01,Noviembre 2015,1039.3,1.039 €/m2
Rasines,2015-10-01,Octubre 2015,-,n.d.
Rasines,2015-09-01,Septiembre 2015,-,n.d.
Rasines,2015-08-01,Agosto 2015,-,n.d.
Rasines,2015-07-01,Julio 2015,-,n.d.
Rasines,2015-06-01,Junio 2015,-,n.d.
Rasines,2015-05-01,Mayo 2015,-,n.d.
Rasines,2015-04-01,Abril 2015,-,n.d.
Rasines,2015-03-01,Marzo 2015,-,n.d.
Rasines,2015-02-01,Febrero 2015,-,n.d.
Rasines,2015-01-01,Enero 2015,-,n.d.
Rasines,2014-12-01,Diciembre 2014,-,n.d.
Rasines,2014-11-01,Noviembre 2014,-,n.d.
Rasines,2014-10-01,Octubre 2014,-,n.d.
Rasines,2014-09-01,Septiembre 2014,-,n.d.
Rasines,2014-08-01,Agosto 2014,-,n.d.
Rasines,2014-07-01,Julio 2014,-,n.d.
Rasines,2014-06-01,Junio 2014,-,n.d.
Rasines,2014-05-01,Mayo 2014,-,n.d.
Rasines,2014-04-01,Abril 2014,-,n.d.
Rasines,2014-03-01,Marzo 2014,-,n.d.
Rasines,2014-02-01,Febrero 2014,-,n.d.
Rasines,2014-01-01,Enero 2014,-,n.d.
Rasines,2013-12-01,Diciembre 2013,-,n.d.
Rasines,2013-11-01,Noviembre 2013,-,n.d.
Rasines,2013-10-01,Octubre 2013,-,n.d.
Rasines,2013-09-01,Septiembre 2013,-,n.d.
Rasines,2013-08-01,Agosto 2013,-,n.d.
Rasines,2013-07-01,Julio 2013,-,n.d.
Rasines,2013-06-01,Junio 2013,-,n.d.
Rasines,2013-05-01,Mayo 2013,-,n.d.
Rasines,2013-04-01,Abril 2013,-,n.d.
Rasines,2013-03-01,Marzo 2013,-,n.d.
Rasines,2013-02-01,Febrero 2013,-,n.d.
Rasines,2013-01-01,Enero 2013,-,n.d.
Rasines,2012-12-01,Diciembre 2012,-,n.d.
Rasines,2012-11-01,Noviembre 2012,-,n.d.
Rasines,2012-10-01,Octubre 2012,-,n.d.
Rasines,2012-09-01,Septiembre 2012,-,n.d.
Rasines,2012-08-01,Agosto 2012,-,n.d.
Rasines,2012-07-01,Julio 2012,1109.5,1.110 €/m2
Rasines,2012-06-01,Junio 2012,1102.06,1.102 €/m2
Rasines,2012-05-01,Mayo 2012,1123.86,1.124 €/m2
Rasines,2012-04-01,Abril 2012,-,n.d.
Rasines,2012-03-01,Marzo 2012,-,n.d.
Rasines,2012-02-01,Febrero 2012,-,n.d.
Rasines,2012-01-01,Enero 2012,-,n.d.
Rasines,2011-12-01,Diciembre 2011,-,n.d.
Rasines,2011-11-01,Noviembre 2011,-,n.d.
Rasines,2011-10-01,Octubre 2011,-,n.d.
Rasines,2011-09-01,Septiembre 2011,-,n.d.
Rasines,2011-08-01,Agosto 2011,-,n.d.
Rasines,2011-07-01,Julio 2011,-,n.d.
Rasines,2011-06-01,Junio 2011,-,n.d.
Rasines,2011-05-01,Mayo 2011,-,n.d.
Rasines,2011-04-01,Abril 2011,-,n.d.
Rasines,2011-03-01,Marzo 2011,-,n.d.
Rasines,2011-02-01,Febrero 2011,-,n.d.
Rasines,2011-01-01,Enero 2011,-,n.d.
Rasines,2010-12-01,Diciembre 2010,-,n.d.
Rasines,2010-11-01,Noviembre 2010,-,n.d.
Rasines,2010-10-01,Octubre 2010,-,n.d.
Rasines,2010-09-01,Septiembre 2010,-,n.d.
Rasines,2010-08-01,Agosto 2010,-,n.d.
Rasines,2010-07-01,Julio 2010,-,n.d.
Rasines,2010-06-01,Junio 2010,-,n.d.
Rasines,2010-05-01,Mayo 2010,-,n.d.
Rasines,2010-04-01,Abril 2010,-,n.d.
Rasines,2010-03-01,Marzo 2010,-,n.d.
Rasines,2010-02-01,Febrero 2010,-,n.d.
Rasines,2010-01-01,Enero 2010,-,n.d.
Rasines,2009-12-01,Diciembre 2009,-,n.d.
Rasines,2009-11-01,Noviembre 2009,-,n.d.
Rasines,2009-10-01,Octubre 2009,-,n.d.
Rasines,2009-09-01,Septiembre 2009,-,n.d.
Rasines,2009-08-01,Agosto 2009,-,n.d.
Rasines,2009-07-01,Julio 2009,-,n.d.
Rasines,2009-06-01,Junio 2009,-,n.d.
Rasines,2009-05-01,Mayo 2009,-,n.d.
Rasines,2009-04-01,Abril 2009,-,n.d.
Rasines,2009-03-01,Marzo 2009,-,n.d.
Rasines,2009-02-01,Febrero 2009,-,n.d.
Rasines,2009-01-01,Enero 2009,-,n.d.
Rasines,2008-12-01,Diciembre 2008,-,n.d.
Rasines,2008-11-01,Noviembre 2008,-,n.d.
Rasines,2008-10-01,Octubre 2008,-,n.d.
Rasines,2008-09-01,Septiembre 2008,-,n.d.
Rasines,2008-08-01,Agosto 2008,-,n.d.
Rasines,2008-07-01,Julio 2008,-,n.d.
Rasines,2008-06-01,Junio 2008,-,n.d.
Rasines,2008-05-01,Mayo 2008,-,n.d.
Rasines,2008-04-01,Abril 2008,-,n.d.
Rasines,2008-03-01,Marzo 2008,-,n.d.
Rasines,2008-02-01,Febrero 2008,-,n.d.
Rasines,2008-01-01,Enero 2008,-,n.d.
Rasines,2007-12-01,Diciembre 2007,-,n.d.
Rasines,2007-11-01,Noviembre 2007,-,n.d.
Rasines,2007-10-01,Octubre 2007,-,n.d.
Rasines,2007-09-01,Septiembre 2007,-,n.d.
Rasines,2007-08-01,Agosto 2007,-,n.d.
Rasines,2007-07-01,Julio 2007,-,n.d.
Rasines,2007-06-01,Junio 2007,-,n.d.
Rasines,2007-05-01,Mayo 2007,-,n.d.
Rasines,2007-04-01,Abril 2007,-,n.d.
Rasines,2007-03-01,Marzo 2007,-,n.d.
Rasines,2007-02-01,Febrero 2007,-,n.d.
Rasines,2007-01-01,Enero 2007,-,n.d.
Rasines,2006-12-01,Diciembre 2006,-,n.d.
Rasines,2006-11-01,Noviembre 2006,-,n.d.
Rasines,2006-10-01,Octubre 2006,-,n.d.
Rasines,2006-09-01,Septiembre 2006,-,n.d.
Rasines,2006-08-01,Agosto 2006,-,n.d.
Rasines,2006-07-01,Julio 2006,-,n.d.
Rasines,2006-06-01,Junio 2006,-,n.d.
Rasines,2006-05-01,Mayo 2006,-,n.d.
Rasines,2006-04-01,Abril 2006,-,n.d.
Rasines,2006-03-01,Marzo 2006,-,n.d.
Rasines,2006-02-01,Febrero 2006,-,n.d.
Rasines,2006-01-01,Enero 2006,-,n.d.
Reinosa,2025-10-01,Octubre 2025,896.205,896 €/m2
Reinosa,2025-09-01,Septiembre 2025,905.826,906 €/m2
Reinosa,2025-08-01,Agosto 2025,895.663,896 €/m2
Reinosa,2025-07-01,Julio 2025,894.049,894 €/m2
Reinosa,2025-06-01,Junio 2025,874.836,875 €/m2
Reinosa,2025-05-01,Mayo 2025,865.271,865 €/m2
Reinosa,2025-04-01,Abril 2025,868.221,868 €/m2
Reinosa,2025-03-01,Marzo 2025,868.839,869 €/m2
Reinosa,2025-02-01,Febrero 2025,824.822,825 €/m2
Reinosa,2025-01-01,Enero 2025,809.463,809 €/m2
Reinosa,2024-12-01,Diciembre 2024,826.402,826 €/m2
Reinosa,2024-11-01,Noviembre 2024,852.512,853 €/m2
Reinosa,2024-10-01,Octubre 2024,861.202,861 €/m2
Reinosa,2024-09-01,Septiembre 2024,851.426,851 €/m2
Reinosa,2024-08-01,Agosto 2024,853.657,854 €/m2
Reinosa,2024-07-01,Julio 2024,847.02,847 €/m2
Reinosa,2024-06-01,Junio 2024,841.387,841 €/m2
Reinosa,2024-05-01,Mayo 2024,841.964,842 €/m2
Reinosa,2024-04-01,Abril 2024,839.634,840 €/m2
Reinosa,2024-03-01,Marzo 2024,839.504,840 €/m2
Reinosa,2024-02-01,Febrero 2024,834.405,834 €/m2
Reinosa,2024-01-01,Enero 2024,832.859,833 €/m2
Reinosa,2023-12-01,Diciembre 2023,822.842,823 €/m2
Reinosa,2023-11-01,Noviembre 2023,827.787,828 €/m2
Reinosa,2023-10-01,Octubre 2023,826.517,827 €/m2
Reinosa,2023-09-01,Septiembre 2023,826.264,826 €/m2
Reinosa,2023-08-01,Agosto 2023,825.894,826 €/m2
Reinosa,2023-07-01,Julio 2023,823.988,824 €/m2
Reinosa,2023-06-01,Junio 2023,802.707,803 €/m2
Reinosa,2023-05-01,Mayo 2023,835.673,836 €/m2
Reinosa,2023-04-01,Abril 2023,835.076,835 €/m2
Reinosa,2023-03-01,Marzo 2023,869.587,870 €/m2
Reinosa,2023-02-01,Febrero 2023,863.782,864 €/m2
Reinosa,2023-01-01,Enero 2023,864.92,865 €/m2
Reinosa,2022-12-01,Diciembre 2022,879.657,880 €/m2
Reinosa,2022-11-01,Noviembre 2022,879.577,880 €/m2
Reinosa,2022-10-01,Octubre 2022,907.018,907 €/m2
Reinosa,2022-09-01,Septiembre 2022,880.665,881 €/m2
Reinosa,2022-08-01,Agosto 2022,879.55,880 €/m2
Reinosa,2022-07-01,Julio 2022,906.44,906 €/m2
Reinosa,2022-06-01,Junio 2022,888.698,889 €/m2
Reinosa,2022-05-01,Mayo 2022,914.567,915 €/m2
Reinosa,2022-04-01,Abril 2022,922.125,922 €/m2
Reinosa,2022-03-01,Marzo 2022,923.105,923 €/m2
Reinosa,2022-02-01,Febrero 2022,924.77,925 €/m2
Reinosa,2022-01-01,Enero 2022,912.123,912 €/m2
Reinosa,2021-12-01,Diciembre 2021,902.179,902 €/m2
Reinosa,2021-11-01,Noviembre 2021,911.91,912 €/m2
Reinosa,2021-10-01,Octubre 2021,913.729,914 €/m2
Reinosa,2021-09-01,Septiembre 2021,909.699,910 €/m2
Reinosa,2021-08-01,Agosto 2021,898.386,898 €/m2
Reinosa,2021-07-01,Julio 2021,909.257,909 €/m2
Reinosa,2021-06-01,Junio 2021,916.535,917 €/m2
Reinosa,2021-05-01,Mayo 2021,923.241,923 €/m2
Reinosa,2021-04-01,Abril 2021,922.326,922 €/m2
Reinosa,2021-03-01,Marzo 2021,915.727,916 €/m2
Reinosa,2021-02-01,Febrero 2021,919.72,920 €/m2
Reinosa,2021-01-01,Enero 2021,911.541,912 €/m2
Reinosa,2020-12-01,Diciembre 2020,924.716,925 €/m2
Reinosa,2020-11-01,Noviembre 2020,921.436,921 €/m2
Reinosa,2020-10-01,Octubre 2020,920.28,920 €/m2
Reinosa,2020-09-01,Septiembre 2020,920.973,921 €/m2
Reinosa,2020-08-01,Agosto 2020,897.844,898 €/m2
Reinosa,2020-07-01,Julio 2020,911.551,912 €/m2
Reinosa,2020-06-01,Junio 2020,898.379,898 €/m2
Reinosa,2020-05-01,Mayo 2020,933.645,934 €/m2
Reinosa,2020-04-01,Abril 2020,939.811,940 €/m2
Reinosa,2020-03-01,Marzo 2020,940.297,940 €/m2
Reinosa,2020-02-01,Febrero 2020,951.506,952 €/m2
Reinosa,2020-01-01,Enero 2020,940.418,940 €/m2
Reinosa,2019-12-01,Diciembre 2019,937.194,937 €/m2
Reinosa,2019-11-01,Noviembre 2019,937.068,937 €/m2
Reinosa,2019-10-01,Octubre 2019,931.517,932 €/m2
Reinosa,2019-09-01,Septiembre 2019,934.478,934 €/m2
Reinosa,2019-08-01,Agosto 2019,935.966,936 €/m2
Reinosa,2019-07-01,Julio 2019,934.4,934 €/m2
Reinosa,2019-06-01,Junio 2019,939.781,940 €/m2
Reinosa,2019-05-01,Mayo 2019,940.445,940 €/m2
Reinosa,2019-04-01,Abril 2019,939.239,939 €/m2
Reinosa,2019-03-01,Marzo 2019,939.176,939 €/m2
Reinosa,2019-02-01,Febrero 2019,934.343,934 €/m2
Reinosa,2019-01-01,Enero 2019,939.456,939 €/m2
Reinosa,2018-12-01,Diciembre 2018,963.099,963 €/m2
Reinosa,2018-11-01,Noviembre 2018,943.904,944 €/m2
Reinosa,2018-10-01,Octubre 2018,920.918,921 €/m2
Reinosa,2018-09-01,Septiembre 2018,940.738,941 €/m2
Reinosa,2018-08-01,Agosto 2018,946.674,947 €/m2
Reinosa,2018-07-01,Julio 2018,957.764,958 €/m2
Reinosa,2018-06-01,Junio 2018,928.231,928 €/m2
Reinosa,2018-05-01,Mayo 2018,930.352,930 €/m2
Reinosa,2018-04-01,Abril 2018,951.92,952 €/m2
Reinosa,2018-03-01,Marzo 2018,934.779,935 €/m2
Reinosa,2018-02-01,Febrero 2018,925.581,926 €/m2
Reinosa,2018-01-01,Enero 2018,925.787,926 €/m2
Reinosa,2017-12-01,Diciembre 2017,898.017,898 €/m2
Reinosa,2017-11-01,Noviembre 2017,885.189,885 €/m2
Reinosa,2017-10-01,Octubre 2017,903.05,903 €/m2
Reinosa,2017-09-01,Septiembre 2017,894.685,895 €/m2
Reinosa,2017-08-01,Agosto 2017,930.782,931 €/m2
Reinosa,2017-07-01,Julio 2017,932.197,932 €/m2
Reinosa,2017-06-01,Junio 2017,940.284,940 €/m2
Reinosa,2017-05-01,Mayo 2017,921.37,921 €/m2
Reinosa,2017-04-01,Abril 2017,889.752,890 €/m2
Reinosa,2017-03-01,Marzo 2017,895.157,895 €/m2
Reinosa,2017-02-01,Febrero 2017,899.515,900 €/m2
Reinosa,2017-01-01,Enero 2017,896.592,897 €/m2
Reinosa,2016-12-01,Diciembre 2016,946.872,947 €/m2
Reinosa,2016-11-01,Noviembre 2016,962.246,962 €/m2
Reinosa,2016-10-01,Octubre 2016,952.054,952 €/m2
Reinosa,2016-09-01,Septiembre 2016,969.349,969 €/m2
Reinosa,2016-08-01,Agosto 2016,987.457,987 €/m2
Reinosa,2016-07-01,Julio 2016,1017.12,1.017 €/m2
Reinosa,2016-06-01,Junio 2016,996.235,996 €/m2
Reinosa,2016-05-01,Mayo 2016,1021.8,1.022 €/m2
Reinosa,2016-04-01,Abril 2016,1021.89,1.022 €/m2
